name	x	y	z	material
P10	0.07185894733971461	-0.045773124106266744	0.002655786411093812	EEG
PPO7	-0.06665186664843525	-0.054756924467856294	0.04451264909126758	EEG
PPO5	-0.06078463951440727	-0.05583210494855581	0.06977287784703606	EEG
PPO1	-0.02672614352034189	-0.05744608230674056	0.10679980062197353	EEG
PPO2	0.024358749253935375	-0.05756742805014574	0.10792114952619417	EEG
PPO6	0.05874041258205908	-0.05603049677545226	0.07022969500428039	EEG
PPO8	0.06308329473988682	-0.05494270120032295	0.044454863259789944	EEG
PO7	-0.056948628595126505	-0.06592324268349231	0.04790743802199564	EEG
PO3	-0.038624608976388995	-0.06736158053162712	0.08241555265208678	EEG
PO1	-0.02108707712047662	-0.06780707610069746	0.09182132777939916	EEG
POz	-0.0018998318804281135	-0.06805409903094144	0.0959099993612478	EEG
PO2	0.01776255973191072	-0.06797834741029021	0.09167994978101435	EEG
PO4	0.03466778587174901	-0.06766213823777688	0.08164652939132971	EEG
PO8	0.05355731544232249	-0.0664169403782647	0.04785097585047131	EEG
OPO1	n/a	n/a	n/a	EEG
OPO2	n/a	n/a	n/a	EEG
O1	-0.0315735653251896	-0.08056835005318111	0.054789645624052044	EEG
Oz	-0.002060253553524364	-0.08278299035919615	0.06073663060774018	EEG
O2	0.027683093109090593	-0.08048884161275736	0.05473408147779854	EEG
OI1	-0.03156269985325237	-0.08369501375167834	0.03607766921633687	EEG
OI2	0.027384029359234747	-0.08303287985188532	0.035997135959550924	EEG
I1	-0.03199378523139305	-0.08483938956948993	0.01691581149411735	EEG
I2	0.02756693146199432	-0.0847440466605599	0.016858286125892758	EEG
